,Location,Location_Type,State,Bedroom_Size,Price_2014__AVG,Price_2015__AVG,Price_2016__AVG,Price_2017__AVG,Price_2018__AVG,Price_2019__AVG
3052,"Williamsport, PA",City,PA,2br,,,,,,717.6666666666666
3053,"Williamsport, PA",City,PA,3br,,,,,,965.8333333333334
3054,"Williamsport, PA",City,PA,4br,,,,,,989.5
3055,"Sun Prairie, WI",City,WI,Studio,705.8333333333334,,,,,717.3333333333334
3056,"Sun Prairie, WI",City,WI,1br,842.75,,,,,856.1666666666666
3057,"Sun Prairie, WI",City,WI,2br,1016.25,,,,,1032.8333333333333
3058,"Sun Prairie, WI",City,WI,3br,1412.1666666666667,,,,,1434.8333333333333
3059,"Sun Prairie, WI",City,WI,4br,1608.6666666666667,,,,,1634.6666666666667
3060,"Oak Park, MI",City,MI,Studio,721.6666666666666,733.8333333333334,791.75,812.6666666666666,811.25,811.3333333333334
3061,"Oak Park, MI",City,MI,1br,872.25,886.8333333333334,956.6666666666666,982.0,980.3333333333334,980.3333333333334
3062,"Oak Park, MI",City,MI,2br,1135.0833333333333,1154.1666666666667,1245.0833333333333,1278.0,1275.75,1276.1666666666667
3063,"Oak Park, MI",City,MI,3br,1507.5833333333333,1532.9166666666667,1653.5833333333333,1697.4166666666667,1694.5,1694.8333333333333
3064,"Oak Park, MI",City,MI,4br,1635.25,1662.8333333333333,1793.9166666666667,1841.6666666666667,1837.9166666666667,1838.3333333333333
3065,"Kent, OH",City,OH,Studio,515.5,,,555.0,557.5833333333334,553.6666666666666
3066,"Kent, OH",City,OH,1br,594.25,,,640.0,642.8333333333334,638.3333333333334
3067,"Kent, OH",City,OH,2br,789.3333333333334,,,850.0,853.8333333333334,848.0
3068,"Kent, OH",City,OH,3br,1015.0,,,1093.0,1097.75,1090.6666666666667
3069,"Kent, OH",City,OH,4br,1088.25,,,1172.0,1177.0833333333333,1169.1666666666667
3070,"Lawrenceville, GA",City,GA,Studio,904.9166666666666,962.8333333333334,1023.0833333333334,1063.0,1086.4166666666667,1132.5
3071,"Lawrenceville, GA",City,GA,1br,948.9166666666666,1009.6666666666666,1073.0833333333333,1114.9166666666667,1139.5,1188.0
3072,"Lawrenceville, GA",City,GA,2br,1096.25,1166.1666666666667,1239.5833333333333,1287.75,1316.25,1372.0
3073,"Lawrenceville, GA",City,GA,3br,1439.0,1531.0833333333333,1627.1666666666667,1690.5,1727.9166666666667,1801.3333333333333
3074,"Lawrenceville, GA",City,GA,4br,1768.75,1881.75,1999.9166666666667,2077.6666666666665,2123.6666666666665,2214.1666666666665
3075,"Perry Hall, MD",City,MD,Studio,1036.75,1041.4166666666667,,1040.25,1060.1666666666667,1069.0
3076,"Perry Hall, MD",City,MD,1br,1259.4166666666667,1265.0833333333333,,1263.8333333333333,1288.0,1298.8333333333333
3077,"Perry Hall, MD",City,MD,2br,1579.75,1587.0833333333333,,1585.3333333333333,1615.4166666666667,1629.1666666666667
3078,"Perry Hall, MD",City,MD,3br,2030.9166666666667,2040.1666666666667,,2038.3333333333333,2076.9166666666665,2094.3333333333335
3079,"Perry Hall, MD",City,MD,4br,2379.0,2389.5833333333335,,2387.3333333333335,2432.75,2453.3333333333335
3080,"Jacksonville, AR",City,AR,Studio,,,,516.25,504.5833333333333,503.5
3081,"Jacksonville, AR",City,AR,1br,,,,598.4166666666666,584.6666666666666,583.5
3082,"Jacksonville, AR",City,AR,2br,,,,723.5,706.9166666666666,705.5
3083,"Jacksonville, AR",City,AR,3br,,,,975.8333333333334,953.6666666666666,951.6666666666666
3084,"Jacksonville, AR",City,AR,4br,,,,1161.25,1134.75,1132.1666666666667
3085,"Lansing, IL",City,IL,Studio,,,,,,734.5
3086,"Lansing, IL",City,IL,1br,,,,,,852.6666666666666
3087,"Lansing, IL",City,IL,2br,,,,,,1002.8333333333334
3088,"Lansing, IL",City,IL,3br,,,,,,1283.0
3089,"Lansing, IL",City,IL,4br,,,,,,1526.6666666666667
3090,"Suisun City, CA",City,CA,Studio,,,,1217.4166666666667,1227.4166666666667,1237.3333333333333
3091,"Suisun City, CA",City,CA,1br,,,,1517.75,1530.4166666666667,1542.6666666666667
3092,"Suisun City, CA",City,CA,2br,,,,1898.4166666666667,1913.8333333333333,1929.0
3093,"Suisun City, CA",City,CA,3br,,,,2762.8333333333335,2785.3333333333335,2807.1666666666665
3094,"Suisun City, CA",City,CA,4br,,,,3345.0833333333335,3372.5,3399.3333333333335
3095,"Drexel Hill, PA",City,PA,Studio,,,745.4166666666666,755.0833333333334,756.3333333333334,757.5
3096,"Drexel Hill, PA",City,PA,1br,,,884.8333333333334,896.4166666666666,897.9166666666666,899.0
3097,"Drexel Hill, PA",City,PA,2br,,,1068.5,1082.4166666666667,1083.9166666666667,1085.3333333333333
3098,"Drexel Hill, PA",City,PA,3br,,,1336.5833333333333,1353.9166666666667,1356.0,1358.0
3099,"Drexel Hill, PA",City,PA,4br,,,1487.5,1506.75,1509.0833333333333,1511.1666666666667
3100,"Midvale, UT",City,UT,Studio,634.6666666666666,,,,,762.8333333333334
3101,"Midvale, UT",City,UT,1br,785.6666666666666,,,,,944.1666666666666
3102,"Midvale, UT",City,UT,2br,974.5833333333334,,,,,1170.8333333333333
3103,"Midvale, UT",City,UT,3br,1403.5833333333333,,,,,1686.6666666666667
3104,"Midvale, UT",City,UT,4br,1612.75,,,,,1937.6666666666667
3105,"Winter Park, FL",City,FL,Studio,750.75,805.9166666666666,845.3333333333334,889.1666666666666,946.75,957.1666666666666
3106,"Winter Park, FL",City,FL,1br,820.25,880.4166666666666,923.8333333333334,971.8333333333334,1034.4166666666667,1045.8333333333333
3107,"Winter Park, FL",City,FL,2br,982.6666666666666,1054.75,1106.5833333333333,1164.0,1239.4166666666667,1252.6666666666667
3108,"Winter Park, FL",City,FL,3br,1307.3333333333333,1403.5833333333333,1472.4166666666667,1548.6666666666667,1648.9166666666667,1666.6666666666667
3109,"Winter Park, FL",City,FL,4br,1572.8333333333333,1688.25,1771.0,1863.0,1983.5833333333333,2005.1666666666667
3110,"Monterey, CA",City,CA,Studio,,,,1143.0833333333333,1195.3333333333333,1204.3333333333333
3111,"Monterey, CA",City,CA,1br,,,,1361.6666666666667,1424.0833333333333,1435.0
3112,"Monterey, CA",City,CA,2br,,,,1703.8333333333333,1781.9166666666667,1795.3333333333333
3113,"Monterey, CA",City,CA,3br,,,,2479.9166666666665,2593.8333333333335,2613.3333333333335
3114,"Monterey, CA",City,CA,4br,,,,2652.75,2774.5,2795.3333333333335
3115,"Plainfield, IN",City,IN,Studio,657.25,,,654.0833333333334,668.8333333333334,679.0
3116,"Plainfield, IN",City,IN,1br,762.9166666666666,,,759.1666666666666,776.4166666666666,788.1666666666666
3117,"Plainfield, IN",City,IN,2br,944.75,,,939.75,961.3333333333334,976.0
3118,"Plainfield, IN",City,IN,3br,1266.3333333333333,,,1259.75,1288.5,1308.0
3119,"Plainfield, IN",City,IN,4br,1443.75,,,1436.0833333333333,1469.0833333333333,1491.0
3120,"Post Falls, ID",City,ID,Studio,,574.5,,580.0,583.4166666666666,588.3333333333334
3121,"Post Falls, ID",City,ID,1br,,625.1666666666666,,631.0,635.1666666666666,640.3333333333334
3122,"Post Falls, ID",City,ID,2br,,830.4166666666666,,838.0,843.6666666666666,850.6666666666666
3123,"Post Falls, ID",City,ID,3br,,1176.1666666666667,,1187.0,1194.9166666666667,1204.6666666666667
3124,"Post Falls, ID",City,ID,4br,,1464.1666666666667,,1478.0,1486.9166666666667,1499.5
3125,"Maryland Heights, MO",City,MO,Studio,656.5,664.3333333333334,,704.8333333333334,710.8333333333334,741.3333333333334
3126,"Maryland Heights, MO",City,MO,1br,744.5,753.25,,799.1666666666666,806.1666666666666,840.5
3127,"Maryland Heights, MO",City,MO,2br,966.6666666666666,977.9166666666666,,1037.5833333333333,1046.5,1091.3333333333333
3128,"Maryland Heights, MO",City,MO,3br,1280.4166666666667,1295.1666666666667,,1374.25,1385.9166666666667,1445.6666666666667
3129,"Maryland Heights, MO",City,MO,4br,1493.8333333333333,1511.5833333333333,,1603.5,1617.3333333333333,1686.6666666666667
3130,"Rahway, NJ",City,NJ,Studio,1165.4166666666667,,,,1167.4166666666667,1178.5
3131,"Rahway, NJ",City,NJ,1br,1294.3333333333333,,,,1296.4166666666667,1309.1666666666667
3132,"Rahway, NJ",City,NJ,2br,1541.75,,,,1544.4166666666667,1559.1666666666667
3133,"Rahway, NJ",City,NJ,3br,1987.9166666666667,,,,1991.4166666666667,2010.5
3134,"Rahway, NJ",City,NJ,4br,2214.0,,,,2218.0833333333335,2239.1666666666665
3135,"Spanaway, WA",City,WA,Studio,,,,1133.75,1140.1666666666667,1146.6666666666667
3136,"Spanaway, WA",City,WA,1br,,,,1298.3333333333333,1305.4166666666667,1312.8333333333333
3137,"Spanaway, WA",City,WA,2br,,,,1616.75,1625.5,1634.8333333333333
3138,"Spanaway, WA",City,WA,3br,,,,2346.3333333333335,2359.5,2373.1666666666665
3139,"Spanaway, WA",City,WA,4br,,,,2790.5,2806.3333333333335,2822.6666666666665
3140,"Matthews, NC",City,NC,Studio,777.0,,,1016.5,1045.5833333333333,1076.5
3141,"Matthews, NC",City,NC,1br,860.25,,,1125.25,1157.5,1191.8333333333333
3142,"Matthews, NC",City,NC,2br,1003.5,,,1312.5,1350.4166666666667,1390.3333333333333
3143,"Matthews, NC",City,NC,3br,1352.5833333333333,,,1769.0,1820.0,1873.8333333333333
3144,"Matthews, NC",City,NC,4br,1698.8333333333333,,,2221.8333333333335,2285.4166666666665,2353.3333333333335
3145,"Englewood, NJ",City,NJ,Studio,1305.0833333333333,1352.0833333333333,,1402.5,1414.75,1402.8333333333333
3146,"Englewood, NJ",City,NJ,1br,1449.0,1501.5,,1557.5,1571.1666666666667,1557.8333333333333
3147,"Englewood, NJ",City,NJ,2br,1726.3333333333333,1788.5833333333333,,1855.4166666666667,1871.5,1855.8333333333333
3148,"Englewood, NJ",City,NJ,3br,2225.8333333333335,2306.25,,2392.4166666666665,2413.3333333333335,2392.6666666666665
3149,"Englewood, NJ",City,NJ,4br,2478.8333333333335,2568.5,,2664.5,2687.5833333333335,2665.0
3150,"Slidell, LA",City,LA,Studio,741.75,758.4166666666666,770.5,781.6666666666666,790.4166666666666,790.8333333333334
3151,"Slidell, LA",City,LA,1br,865.6666666666666,885.1666666666666,899.0,912.25,922.3333333333334,922.8333333333334
3152,"Slidell, LA",City,LA,2br,1048.5,1072.0833333333333,1089.0833333333333,1104.9166666666667,1117.25,1117.6666666666667
3153,"Slidell, LA",City,LA,3br,1344.3333333333333,1374.4166666666667,1396.25,1416.4166666666667,1432.25,1433.0
3154,"Slidell, LA",City,LA,4br,1577.5,1613.3333333333333,1638.5833333333333,1662.5,1681.1666666666667,1681.6666666666667
3155,"Benicia, CA",City,CA,Studio,874.3333333333334,,,1049.4166666666667,1070.1666666666667,1065.6666666666667
3156,"Benicia, CA",City,CA,1br,1090.1666666666667,,,1308.5833333333333,1334.25,1328.5
3157,"Benicia, CA",City,CA,2br,1363.25,,,1636.3333333333333,1668.6666666666667,1661.3333333333333
3158,"Benicia, CA",City,CA,3br,1983.9166666666667,,,2381.4166666666665,2428.25,2417.8333333333335
3159,"Benicia, CA",City,CA,4br,2402.0833333333335,,,2883.75,2940.25,2927.6666666666665
3160,"Harker Heights, TX",City,TX,Studio,,547.1666666666666,534.4166666666666,538.3333333333334,543.0,546.6666666666666
3161,"Harker Heights, TX",City,TX,1br,,551.3333333333334,538.5,542.6666666666666,547.0833333333334,551.0
3162,"Harker Heights, TX",City,TX,2br,,730.6666666666666,713.3333333333334,718.9166666666666,724.9166666666666,729.8333333333334
3163,"Harker Heights, TX",City,TX,3br,,1035.5,1011.25,1019.1666666666666,1027.5833333333333,1034.5
3164,"Harker Heights, TX",City,TX,4br,,1286.5833333333333,1256.3333333333333,1266.0833333333333,1276.75,1285.6666666666667
3165,"Duluth, GA",City,GA,Studio,895.8333333333334,976.5,1087.0,1139.8333333333333,1181.0833333333333,1221.6666666666667
3166,"Duluth, GA",City,GA,1br,939.75,1024.1666666666667,1140.25,1195.6666666666667,1238.8333333333333,1281.5
3167,"Duluth, GA",City,GA,2br,1085.5833333333333,1183.0,1317.0,1380.9166666666667,1431.0833333333333,1480.1666666666667
3168,"Duluth, GA",City,GA,3br,1424.8333333333333,1553.0,1729.0,1813.0,1878.6666666666667,1943.1666666666667
3169,"Duluth, GA",City,GA,4br,1751.25,1908.75,2125.0833333333335,2228.1666666666665,2308.9166666666665,2388.5
3170,"Danvers, MA",City,MA,Studio,1207.25,1358.4166666666667,1422.6666666666667,1497.4166666666667,1532.4166666666667,1533.5
3171,"Danvers, MA",City,MA,1br,1377.4166666666667,1549.6666666666667,1623.1666666666667,1708.1666666666667,1748.0833333333333,1749.6666666666667
3172,"Danvers, MA",City,MA,2br,1707.9166666666667,1921.6666666666667,2012.9166666666667,2118.1666666666665,2167.75,2169.3333333333335
3173,"Danvers, MA",City,MA,3br,2146.5,2415.0833333333335,2529.3333333333335,2662.0,2724.0833333333335,2726.5
3174,"Danvers, MA",City,MA,4br,2365.75,2662.0,2788.0833333333335,2934.3333333333335,3002.75,3005.3333333333335
3175,"Bay Shore, NY",City,NY,Studio,,,,,,1335.8333333333333
3176,"Bay Shore, NY",City,NY,1br,,,,,,1483.3333333333333
3177,"Bay Shore, NY",City,NY,2br,,,,,,1767.0
3178,"Bay Shore, NY",City,NY,3br,,,,,,2278.3333333333335
3179,"Bay Shore, NY",City,NY,4br,,,,,,2537.3333333333335
3180,"Casselberry, FL",City,FL,Studio,725.75,808.3333333333334,866.9166666666666,917.0833333333334,962.4166666666666,980.5
3181,"Casselberry, FL",City,FL,1br,793.0833333333334,883.5,947.1666666666666,1002.25,1051.4166666666667,1071.6666666666667
3182,"Casselberry, FL",City,FL,2br,949.9166666666666,1058.25,1134.8333333333333,1200.5833333333333,1259.6666666666667,1283.6666666666667
3183,"Casselberry, FL",City,FL,3br,1263.9166666666667,1408.0833333333333,1509.8333333333333,1597.3333333333333,1675.8333333333333,1708.0
3184,"Casselberry, FL",City,FL,4br,1520.4166666666667,1693.8333333333333,1816.25,1921.4166666666667,2016.0833333333333,2054.6666666666665
3185,"Horn Lake, MS",City,MS,Studio,699.5,,,751.6666666666666,755.5,757.8333333333334
3186,"Horn Lake, MS",City,MS,1br,781.8333333333334,,,839.9166666666666,844.1666666666666,847.0
3187,"Horn Lake, MS",City,MS,2br,923.3333333333334,,,992.5,997.4166666666666,1000.5
3188,"Horn Lake, MS",City,MS,3br,1255.3333333333333,,,1348.9166666666667,1355.8333333333333,1360.1666666666667
3189,"Horn Lake, MS",City,MS,4br,1471.5833333333333,,,1581.3333333333333,1589.25,1594.6666666666667
3190,"Reisterstown, MD",City,MD,Studio,831.1666666666666,880.6666666666666,897.6666666666666,918.0,926.3333333333334,934.0
3191,"Reisterstown, MD",City,MD,1br,1009.8333333333334,1069.8333333333333,1090.4166666666667,1115.3333333333333,1125.4166666666667,1134.5
3192,"Reisterstown, MD",City,MD,2br,1266.6666666666667,1341.9166666666667,1367.9166666666667,1398.9166666666667,1411.5833333333333,1423.1666666666667
3193,"Reisterstown, MD",City,MD,3br,1628.5833333333333,1725.1666666666667,1758.5,1798.4166666666667,1814.6666666666667,1829.5
3194,"Reisterstown, MD",City,MD,4br,1907.3333333333333,2020.75,2059.75,2106.4166666666665,2125.5,2142.8333333333335
3195,"Carbondale, IL",City,IL,Studio,,509.5,,526.75,531.9166666666666,535.3333333333334
3196,"Carbondale, IL",City,IL,1br,,569.75,,589.1666666666666,594.8333333333334,598.8333333333334
3197,"Carbondale, IL",City,IL,2br,,737.5,,762.5833333333334,770.1666666666666,775.0
3198,"Carbondale, IL",City,IL,3br,,1032.3333333333333,,1067.4166666666667,1078.1666666666667,1084.8333333333333
3199,"Carbondale, IL",City,IL,4br,,1158.1666666666667,,1197.25,1209.4166666666667,1217.0
3200,"Little Elm, TX",City,TX,Studio,,,,,987.4166666666666,987.5
3201,"Little Elm, TX",City,TX,1br,,,,,1176.6666666666667,1176.8333333333333
3202,"Little Elm, TX",City,TX,2br,,,,,1462.25,1462.1666666666667
3203,"Little Elm, TX",City,TX,3br,,,,,1982.5,1982.6666666666667
3204,"Little Elm, TX",City,TX,4br,,,,,2525.1666666666665,2525.6666666666665
3205,"Wyandotte, MI",City,MI,Studio,489.0,502.5,518.4166666666666,521.75,520.9166666666666,516.5
3206,"Wyandotte, MI",City,MI,1br,591.0,607.25,626.3333333333334,630.0,629.3333333333334,624.0
3207,"Wyandotte, MI",City,MI,2br,769.1666666666666,790.3333333333334,815.3333333333334,819.9166666666666,819.0,812.1666666666666
3208,"Wyandotte, MI",City,MI,3br,1021.6666666666666,1049.8333333333333,1082.8333333333333,1089.5,1088.0833333333333,1078.8333333333333
3209,"Wyandotte, MI",City,MI,4br,1108.25,1138.8333333333333,1174.5,1181.5833333333333,1180.25,1170.0
3210,"Belmont, CA",City,CA,Studio,,,,2235.9166666666665,2261.9166666666665,2287.1666666666665
3211,"Belmont, CA",City,CA,1br,,,,2747.8333333333335,2779.75,2810.5
3212,"Belmont, CA",City,CA,2br,,,,3452.0,3492.0833333333335,3530.8333333333335
3213,"Belmont, CA",City,CA,3br,,,,4644.416666666667,4698.416666666667,4750.5
3214,"Belmont, CA",City,CA,4br,,,,5522.5,5586.916666666667,5649.0
3215,"Suitland, MD",City,MD,Studio,1117.1666666666667,1137.1666666666667,1179.25,1213.8333333333333,1253.25,1280.0
3216,"Suitland, MD",City,MD,1br,1173.1666666666667,1194.3333333333333,1238.4166666666667,1274.8333333333333,1316.25,1344.3333333333333
3217,"Suitland, MD",City,MD,2br,1355.4166666666667,1379.75,1430.5833333333333,1472.75,1520.6666666666667,1552.8333333333333
3218,"Suitland, MD",City,MD,3br,1787.5833333333333,1819.6666666666667,1886.8333333333333,1942.3333333333333,2005.5833333333333,2048.1666666666665
3219,"Suitland, MD",City,MD,4br,2216.8333333333335,2256.5,2339.8333333333335,2408.5833333333335,2487.0833333333335,2539.8333333333335
3220,"Garner, NC",City,NC,Studio,721.6666666666666,733.1666666666666,,788.25,794.5833333333334,807.8333333333334
3221,"Garner, NC",City,NC,1br,892.75,906.75,,975.0,982.9166666666666,999.3333333333334
3222,"Garner, NC",City,NC,2br,1030.5,1046.6666666666667,,1125.25,1134.4166666666667,1153.5
3223,"Garner, NC",City,NC,3br,1342.8333333333333,1364.1666666666667,,1466.75,1478.5833333333333,1503.1666666666667
3224,"Garner, NC",City,NC,4br,1651.4166666666667,1677.5833333333333,,1804.0833333333333,1818.0833333333333,1848.6666666666667
3225,"Hazelwood, MO",City,MO,Studio,587.0,,,591.75,591.0833333333334,586.8333333333334
3226,"Hazelwood, MO",City,MO,1br,665.6666666666666,,,670.9166666666666,670.3333333333334,665.3333333333334
3227,"Hazelwood, MO",City,MO,2br,864.4166666666666,,,871.1666666666666,870.3333333333334,864.0
3228,"Hazelwood, MO",City,MO,3br,1144.75,,,1154.0,1152.75,1144.1666666666667
3229,"Hazelwood, MO",City,MO,4br,1335.8333333333333,,,1346.3333333333333,1345.0,1335.3333333333333
3230,"Frankfort, KY",City,KY,Studio,487.1666666666667,,502.5833333333333,525.8333333333334,527.5,536.1666666666666
3231,"Frankfort, KY",City,KY,1br,556.5833333333334,,574.0,600.9166666666666,602.5833333333334,612.5
3232,"Frankfort, KY",City,KY,2br,708.3333333333334,,730.6666666666666,764.5,766.6666666666666,779.5
3233,"Frankfort, KY",City,KY,3br,991.4166666666666,,1022.5833333333334,1070.25,1073.0833333333333,1090.8333333333333
3234,"Frankfort, KY",City,KY,4br,1174.8333333333333,,1211.6666666666667,1268.1666666666667,1271.75,1292.6666666666667
3235,"Inkster, MI",City,MI,Studio,539.6666666666666,531.9166666666666,533.25,542.75,537.0833333333334,534.6666666666666
3236,"Inkster, MI",City,MI,1br,652.0833333333334,642.75,644.25,656.0,648.8333333333334,646.1666666666666
3237,"Inkster, MI",City,MI,2br,848.5833333333334,836.5833333333334,838.5,853.6666666666666,844.4166666666666,841.0
3238,"Inkster, MI",City,MI,3br,1127.25,1111.0833333333333,1113.75,1133.75,1121.5833333333333,1117.0
3239,"Inkster, MI",City,MI,4br,1222.6666666666667,1205.25,1208.0,1230.0,1216.75,1211.6666666666667
3240,"Weatherford, TX",City,TX,Studio,664.75,,,,,751.1666666666666
3241,"Weatherford, TX",City,TX,1br,792.3333333333334,,,,,895.0
3242,"Weatherford, TX",City,TX,2br,984.5,,,,,1112.1666666666667
3243,"Weatherford, TX",City,TX,3br,1334.9166666666667,,,,,1507.8333333333333
3244,"Weatherford, TX",City,TX,4br,1700.1666666666667,,,,,1920.6666666666667
3245,"Middle River, MD",City,MD,Studio,788.6666666666666,812.0,,863.5833333333334,862.1666666666666,872.1666666666666
3246,"Middle River, MD",City,MD,1br,958.0833333333334,986.4166666666666,,1049.0833333333333,1047.25,1059.3333333333333
3247,"Middle River, MD",City,MD,2br,1201.6666666666667,1237.3333333333333,,1315.8333333333333,1314.0,1328.6666666666667
3248,"Middle River, MD",City,MD,3br,1545.0833333333333,1590.75,,1691.6666666666667,1689.0833333333333,1708.1666666666667
3249,"Middle River, MD",City,MD,4br,1809.5833333333333,1863.25,,1981.4166666666667,1978.4166666666667,2000.6666666666667
3250,"Laurel, MD",City,MD,Studio,1159.8333333333333,1193.0833333333333,1215.5833333333333,1219.6666666666667,1216.3333333333333,1247.5
